Rrs443,Rrs490,Rrs560,Rrs665,Rrs705,Rrs740,Rrs783,Rrs865,date,grid_id,lat,lon,scene_id,system:time_start,chlorophyll_a,water_class,log_chl_a
0.0082123950635418,0.011236338982287812,0.018525635375896618,0.0065571836553860886,0.004329014452099554,0.0010504226244065092,0.0013050705333535419,0.0009230986699329931,2024-06-14,grid_0_15,-18.954711871949236,-45.30815772093024,S2A_MSIL2A_20240614T131251_N0510_R138_T23KMV_20240614T195152,1718371052068,8.696985524392433,4,0.9393687472183048
0.008689859892817486,0.014546761798599235,0.021072114465366946,0.00783042320012125,0.0052521131220325465,0.0020371832715762603,0.002801126998417358,0.0016870423967740907,2024-06-19,grid_0_15,-18.954711871949236,-45.30815772093024,S2B_MSIL2A_20240619T131249_N0510_R138_T23KMV_20240619T152201,1718803048316,3.9824351022181825,4,0.6001487072658422
0.009071831756238035,0.011713803811563497,0.01957605800030313,0.006811831564333121,0.004360845440717932,0.0014642254764454371,0.0019416903057211234,0.0012414085561167838,2024-06-24,grid_0_15,-18.954711871949236,-45.30815772093024,S2A_MSIL2A_20240624T131251_N0510_R138_T23KMV_20240624T181149,1719235049942,9.663569450849495,4,0.9851375722201813
0.008944507801764518,0.013846480048994896,0.01948056503444799,0.007925916165976389,0.006111549814728782,0.004456338406573069,0.004424507417954691,0.0040425355545341424,2024-06-29,grid_0_15,-18.954711871949236,-45.30815772093024,S2B_MSIL2A_20240629T131249_N0510_R138_T23KMV_20240629T140827,1719667049933,7.6937501584448205,4,0.8861380792192369
0.01028140932373644,0.01340084620833759,0.02126310039707722,0.007925916165976389,0.005729577951308233,0.002291831180523293,0.002291831180523293,0.001909859317102744,2024-07-04,grid_0_15,-18.954711871949236,-45.30815772093024,S2A_MSIL2A_20240704T131251_N0510_R138_T23KMV_20240704T180750,1720099049631,13.726408309056682,4,1.1375569133753436
0.011522817879853224,0.016902254956359285,0.02260000191904914,0.009040000767619656,0.0068436625529515,0.0035650707252584558,0.0040107045659157625,0.002832957987035737,2024-07-09,grid_0_15,-18.954711871949236,-45.30815772093024,S2B_MSIL2A_20240709T131249_N0510_R138_T23KMV_20240709T151837,1720531048537,6.986255998893289,4,0.8442444955400659
0.011045353050577538,0.014228451912415445,0.02304563575970645,0.008849014835909382,0.005443099053742821,0.002164507226049777,0.001909859317102744,0.0014323944878270583,2024-07-14,grid_0_15,-18.954711871949236,-45.30815772093024,S2A_MSIL2A_20240714T131241_N0510_R138_T23KMV_20240714T180151,1720963048129,7.455614062854215,4,0.8724834188321312
0.010886198107485642,0.01677493100188577,0.02400056541825782,0.009135493733474793,0.005761408939926612,0.0020371832715762603,0.0026419720553254628,0.0016233804195373326,2024-07-19,grid_0_15,-18.954711871949236,-45.30815772093024,S2B_MSIL2A_20240719T131249_N0510_R138_T23KMV_20240719T170324,1721395049540,4.047628174487962,4,0.6072006102583863
0.011681972822945119,0.01473774773030951,0.02527380496299298,0.009676620539987238,0.0059205638830185075,0.001878028328484365,0.001814366351247607,0.0011459155902616466,2024-07-24,grid_0_15,-18.954711871949236,-45.30815772093024,S2A_MSIL2A_20240724T131241_N0511_R138_T23KMV_20240724T213752,1721827048306,9.016453152935732,4,0.9550357305529
0.010727043164393745,0.01645662111570198,0.024159720361349717,0.008849014835909382,0.006238873769202297,0.0025783100780887042,0.0030876058959827695,0.002164507226049777,2024-07-29,grid_0_15,-18.954711871949236,-45.30815772093024,S2B_MSIL2A_20240729T131249_N0511_R138_T23KMV_20240729T161159,1722259047643,6.153334273378295,4,0.7891105083174099
0.010376902289591577,0.01333718423110083,0.021485917317405873,0.006939155518806637,0.0040425355545341424,0.00038197186342054886,0.0007321127382227186,0.0,2024-08-03,grid_0_15,-18.954711871949236,-45.30815772093024,S2A_MSIL2A_20240803T131241_N0511_R138_T23KMV_20240803T195252,1722691048537,6.695155993463375,4,0.8257607002891951
0.012573240504259732,0.01648845210432036,0.02221803005562859,0.009899437460315892,0.007798592211502872,0.004710986315520103,0.00512478916755903,0.0041061975317709,2024-08-18,grid_0_15,-18.954711871949236,-45.30815772093024,S2B_MSIL2A_20240818T131249_N0511_R138_T23KMV_20240818T144136,1723987048168,13.070735490405566,4,1.1163000260225944
0.01130000095952457,0.01270056445873325,0.021549579294642632,0.008371550006633696,0.006875493541569879,0.0032785918276930443,0.0035014087480216977,0.002801126998417358,2024-08-23,grid_0_15,-18.954711871949236,-45.30815772093024,S2A_MSIL2A_20240823T131241_N0511_R138_T23KMV_20240823T194758,1724419043498,27.65327483651284,4,1.4417465699701497
0.015692677388860883,0.019958029863723678,0.027470143177661138,0.013910142026231654,0.01161831084570836,0.008116902097686663,0.007989578143213147,0.006589014644004467,2024-08-28,grid_0_15,-18.954711871949236,-45.30815772093024,S2B_MSIL2A_20240828T131249_N0511_R138_T23KMV_20240828T142300,1724851048096,20.258147292435442,4,1.3065997244663143
0.016934085944977667,0.017602536705963626,0.025528452871940017,0.012827888413206765,0.010536057232683473,0.006780000575714741,0.006811831564333121,0.005888732894400128,2024-09-02,grid_0_15,-18.954711871949236,-45.30815772093024,S2A_MSIL2A_20240902T131241_N0511_R138_T23KMV_20240902T194346,1725283045872,24.249990639503526,4,1.3847115753006431
0.02368225553207403,0.02587859374674218,0.030334932153315255,0.02084929754503829,0.020021691840960434,0.01817549450109445,0.018270987466949586,0.015692677388860883,2024-09-07,grid_0_15,-18.954711871949236,-45.30815772093024,S2B_MSIL2A_20240907T131249_N0511_R138_T23KMV_20240907T151905,1725715048533,25.33269390701954,4,1.4036813756075357
0.012127606663602426,0.014069296969323549,0.02317295971417996,0.010154085369262924,0.00783042320012125,0.0045518313724282064,0.004583662361046586,0.0040107045659157625,2024-09-12,grid_0_15,-18.954711871949236,-45.30815772093024,S2A_MSIL2A_20240912T131241_N0511_R138_T23KMV_20240912T161052,1726147043692,21.3400766767255,4,1.3291959755485705
0.01846197339865986,0.021804227203589665,0.02702450933700383,0.015501691457150607,0.014037465980705169,0.011140846016432676,0.011109015027814296,0.009294648676566687,2024-09-17,grid_0_15,-18.954711871949236,-45.30815772093024,S2B_MSIL2A_20240917T131239_N0511_R138_T23KMV_20240917T165011,1726579043134,18.369827412452036,4,1.2641050760569337
0.02419155134996809,0.02400056541825782,0.03017577721022336,0.020753804579183154,0.02110394545398532,0.01948056503444799,0.018589297353133374,0.016965916933596042,2024-09-22,grid_0_15,-18.954711871949236,-45.30815772093024,S2A_MSIL2A_20240922T131241_N0511_R138_T23KMV_20240922T180200,1727011047557,46.53368206286318,4,1.6677674182396072
0.014323944878270583,0.018207325489712826,0.025178311997137843,0.014610423775835994,0.013241691265245693,0.010758874153012127,0.011109015027814296,0.009326479665185069,2024-09-27,grid_0_15,-18.954711871949236,-45.30815772093024,S2B_MSIL2A_20240927T131239_N0511_R138_T23KMV_20240927T150643,1727443046057,29.541270642199372,4,1.4704291714440298
0.014292113889652203,0.01572450837747926,0.023077466748324827,0.012127606663602426,0.010026761414789406,0.006716338598477984,0.006302535746439056,0.005761408939926612,2024-10-02,grid_0_15,-18.954711871949236,-45.30815772093024,S2A_MSIL2A_20241002T131241_N0511_R138_T23KMV_20241002T161551,1727875047753,24.57560363312847,4,1.3905041939026352
0.021581410283261007,0.024223382338586473,0.028584227779304406,0.018302818455567964,0.01706140989945118,0.014960564650638162,0.015215212559585195,0.01263690248149649,2024-10-07,grid_0_15,-18.954711871949236,-45.30815772093024,S2B_MSIL2A_20241007T131239_N0511_R138_T23KMV_20241007T151224,1728307045887,19.231337059267002,4,1.284009479624614
0.008849014835909382,0.014069296969323549,0.019639719977539886,0.008371550006633696,0.006620845632622847,0.003724225668350351,0.0040425355545341424,0.0033740847935481814,2024-06-09,grid_0_16,-18.954711871949236,-45.29142730232559,S2B_MSIL2A_20240609T131249_N0510_R138_T23KMV_20240609T151752,1717939049186,7.848986162714862,4,0.8948135634492229
0.008371550006633696,0.010026761414789406,0.017252395831161456,0.006366197723675814,0.0037878876455871096,0.0005092958178940651,0.00044563384065730697,0.00044563384065730697,2024-06-14,grid_0_16,-18.954711871949236,-45.29142730232559,S2A_MSIL2A_20240614T131251_N0510_R138_T23KMV_20240614T195152,1718371052068,8.919583064057235,4,0.950344554240337
0.008467042972488834,0.01336901521971921,0.019735212943395024,0.007480282325319081,0.004997465213085514,0.0013687325105903,0.0021326762374313975,0.0011777465788800256,2024-06-19,grid_0_16,-18.954711871949236,-45.29142730232559,S2B_MSIL2A_20240619T131249_N0510_R138_T23KMV_20240619T152201,1718803048316,4.675595881391856,4,0.6698369674029817
0.010408733278209955,0.013623663128666242,0.02145408632878749,0.007352958370845566,0.005061127190322272,0.0010504226244065092,0.0015597184423005743,0.0006047887837492023,2024-06-24,grid_0_16,-18.954711871949236,-45.29142730232559,S2A_MSIL2A_20240624T131251_N0510_R138_T23KMV_20240624T181149,1719235049942,11.545194076055575,4,1.0624012378553236
0.012891550390443523,0.019289579102737715,0.02775662207522655,0.013528170162811106,0.009740282517223996,0.0053476060878876845,0.005697746962689853,0.004233521486244417,2024-06-29,grid_0_16,-18.954711871949236,-45.29142730232559,S2B_MSIL2A_20240629T131249_N0510_R138_T23KMV_20240629T140827,1719667049933,7.400410980480577,4,0.8692558388659334
0.010185916357881302,0.013146198299390557,0.020944790510893426,0.007448451336700702,0.005029296201703893,0.0016233804195373326,0.0016870423967740907,0.0013050705333535419,2024-07-04,grid_0_16,-18.954711871949236,-45.29142730232559,S2A_MSIL2A_20240704T131251_N0510_R138_T23KMV_20240704T180750,1720099049631,10.98233987216773,4,1.0406948797597178
0.014069296969323549,0.019034931193790686,0.026578875496346525,0.01126816997090619,0.00789408517735801,0.0034695777594033186,0.0030876058959827695,0.0026419720553254628,2024-07-09,grid_0_16,-18.954711871949236,-45.29142730232559,S2B_MSIL2A_20240709T131249_N0510_R138_T23KMV_20240709T151837,1720531048537,7.904284441129236,4,0.8978625602473537
0.011045353050577538,0.013591832140047862,0.021867889180826418,0.007480282325319081,0.004615493349664965,0.0015278874536821955,0.001909859317102744,0.0008912676813146139,2024-07-14,grid_0_16,-18.954711871949236,-45.29142730232559,S2A_MSIL2A_20240714T131241_N0510_R138_T23KMV_20240714T180151,1720963048129,10.30499391015368,4,1.0130477394643405
0.011140846016432676,0.016583945070175493,0.02361859355483727,0.009421972631040205,0.006047887837492023,0.002260000191904914,0.0027374650211806,0.0015915494309189536,2024-07-19,grid_0_16,-18.954711871949236,-45.29142730232559,S2B_MSIL2A_20240719T131249_N0510_R138_T23KMV_20240719T170324,1721395049540,4.358096323749259,4,0.6392968249030031
0.011650141834326739,0.01502422662787492,0.02361859355483727,0.00888084582452776,0.005538592019597959,0.0011140846016432673,0.0014323944878270583,0.0013369015219719211,2024-07-24,grid_0_16,-18.954711871949236,-45.29142730232559,S2A_MSIL2A_20240724T131241_N0511_R138_T23KMV_20240724T213752,1721827048306,7.80848352923531,4,0.8925666985593536
0.011013522061959158,0.016902254956359285,0.024478030247533505,0.009103662744856413,0.0059205638830185075,0.0026101410667070837,0.0025464790894703256,0.001878028328484365,2024-07-29,grid_0_16,-18.954711871949236,-45.29142730232559,S2B_MSIL2A_20240729T131249_N0511_R138_T23KMV_20240729T161159,1722259047643,4.619224875522381,4,0.6645691053124106
0.010408733278209955,0.013146198299390557,0.021422255340169113,0.006175211791965539,0.0033740847935481814,0.0,0.00022281692032865349,0.0,2024-08-03,grid_0_16,-18.954711871949236,-45.29142730232559,S2A_MSIL2A_20240803T131241_N0511_R138_T23KMV_20240803T195252,1722691048537,4.7006136660615425,4,0.6721545588691044
0.015820001343334396,0.0205309876588545,0.029984791278513084,0.015215212559585195,0.011554648868471601,0.005761408939926612,0.006175211791965539,0.0041061975317709,2024-08-18,grid_0_16,-18.954711871949236,-45.29142730232559,S2B_MSIL2A_20240818T131249_N0511_R138_T23KMV_20240818T144136,1723987048168,15.11009419865652,4,1.1792671718062133
0.013241691265245693,0.016233804195373326,0.026419720553254627,0.012191268640839184,0.009071831756238035,0.003947042588679005,0.004329014452099554,0.003151267873219528,2024-08-23,grid_0_16,-18.954711871949236,-45.29142730232559,S2A_MSIL2A_20240823T131241_N0511_R138_T23KMV_20240823T194758,1724419043498,17.26439405882895,4,1.2371513401992293
0.015883663320571156,0.018684790318988512,0.026419720553254627,0.013241691265245693,0.011522817879853224,0.008085071109068285,0.00824422605216018,0.0068436625529515,2024-08-28,grid_0_16,-18.954711871949236,-45.29142730232559,S2B_MSIL2A_20240828T131249_N0511_R138_T23KMV_20240828T142300,1724851048096,26.52834957555598,4,1.423710231794436
0.01846197339865986,0.019894367886486918,0.028584227779304406,0.01537436750267709,0.012286761606694322,0.00754394430255584,0.007289296393608807,0.006143380803347161,2024-09-02,grid_0_16,-18.954711871949236,-45.29142730232559,S2A_MSIL2A_20240902T131241_N0511_R138_T23KMV_20240902T194346,1725283045872,22.58079270862937,4,1.3537391839547845
0.02530563595161136,0.02794760800693682,0.03377267892410019,0.02339577663450862,0.022631832907667515,0.019289579102737715,0.01948056503444799,0.017029578910832805,2024-09-07,grid_0_16,-18.954711871949236,-45.29142730232559,S2B_MSIL2A_20240907T131249_N0511_R138_T23KMV_20240907T151905,1725715048533,31.690014772412624,4,1.5009224416382585
0.013750987083139758,0.01655211408155712,0.027629298120753033,0.013878311037613274,0.009899437460315892,0.004774648292756861,0.005411268065124442,0.0038833806114422467,2024-09-12,grid_0_16,-18.954711871949236,-45.29142730232559,S2A_MSIL2A_20240912T131241_N0511_R138_T23KMV_20240912T161052,1726147043692,15.687028833811397,4,1.195540694812445
0.01884394526208041,0.022345354010102104,0.028425072836212508,0.01674310001326739,0.014865071684783026,0.010854367118867262,0.01098169107334078,0.008785352858672624,2024-09-17,grid_0_16,-18.954711871949236,-45.29142730232559,S2B_MSIL2A_20240917T131239_N0511_R138_T23KMV_20240917T165011,1726579043134,20.214605904351632,4,1.3056652789255037
0.02594225572397894,0.026228734621544354,0.03488676352574346,0.025432959906084875,0.02419155134996809,0.02024450876128909,0.019767043932013402,0.017570705717345248,2024-09-22,grid_0_16,-18.954711871949236,-45.29142730232559,S2A_MSIL2A_20240922T131241_N0511_R138_T23KMV_20240922T180200,1727011047557,40.655872228643986,4,1.6091232828282427
0.015119719593730058,0.019257748114119337,0.027151833291477346,0.01537436750267709,0.013241691265245693,0.009899437460315892,0.010122254380644544,0.00923098669932993,2024-09-27,grid_0_16,-18.954711871949236,-45.29142730232559,S2B_MSIL2A_20240927T131239_N0511_R138_T23KMV_20240927T150643,1727443046057,25.986278845863488,4,1.4147440943370708
0.017984508569384175,0.01957605800030313,0.02976197435818443,0.017984508569384175,0.014705916741691132,0.009199155710711551,0.009103662744856413,0.008180564074923421,2024-10-02,grid_0_16,-18.954711871949236,-45.29142730232559,S2A_MSIL2A_20241002T131241_N0511_R138_T23KMV_20241002T161551,1727875047753,30.48355391510886,4,1.4840655976986121
0.0238732414637843,0.026865354393911935,0.03466394660541481,0.024127889372731335,0.021804227203589665,0.015278874536821953,0.01537436750267709,0.01270056445873325,2024-10-07,grid_0_16,-18.954711871949236,-45.29142730232559,S2B_MSIL2A_20241007T131239_N0511_R138_T23KMV_20241007T151224,1728307045887,27.874237636875876,4,1.4452029982221133
0.005888732894400128,0.009421972631040205,0.012159437652220806,0.004997465213085514,0.004456338406573069,0.0029284509528908743,0.002896619964272495,0.002832957987035737,2024-06-09,grid_10_17,-18.782083297077314,-45.274696883720935,S2B_MSIL2A_20240609T131249_N0510_R138_T23KMV_20240609T151752,1717939049186,6.9793424524363665,3,0.8438145081918891
0.0052521131220325465,0.006302535746439056,0.011013522061959158,0.0035969017138768353,0.0024191551349968094,0.00025464790894703254,0.0008276057040778558,0.00012732395447351627,2024-06-14,grid_10_17,-18.782083297077314,-45.274696883720935,S2A_MSIL2A_20240614T131251_N0510_R138_T23KMV_20240614T195152,1718371052068,10.231431275478199,4,1.0099363914406798
0.0052839441106509255,0.008498873961107212,0.012127606663602426,0.00413802852038928,0.0027692960097989794,0.001400563499208679,0.0015915494309189536,0.0012095775674984047,2024-06-19,grid_10_17,-18.782083297077314,-45.274696883720935,S2B_MSIL2A_20240619T131249_N0510_R138_T23KMV_20240619T152201,1718803048316,3.065879603257681,4,0.4865550961584478
0.006175211791965539,0.007480282325319081,0.011872958754655393,0.003628732702495214,0.0025464790894703256,0.0006684507609859606,0.0011777465788800256,0.00044563384065730697,2024-06-24,grid_10_17,-18.782083297077314,-45.274696883720935,S2A_MSIL2A_20240624T131251_N0510_R138_T23KMV_20240624T181149,1719235049942,7.535730208770277,4,0.8771253416240293
0.005634084985453095,0.00856253593834397,0.012063944686365667,0.004710986315520103,0.0040425355545341424,0.002196338214668156,0.0026738030439438423,0.0024509861236151884,2024-06-29,grid_10_17,-18.782083297077314,-45.274696883720935,S2B_MSIL2A_20240629T131249_N0510_R138_T23KMV_20240629T140827,1719667049933,10.715178978654432,4,1.0299994295815644
0.005570423008216338,0.006652676621241226,0.010695212175775369,0.003660563691113593,0.002260000191904914,0.0007957747154594768,0.0006366197723675814,0.0011459155902616466,2024-07-04,grid_10_17,-18.782083297077314,-45.274696883720935,S2A_MSIL2A_20240704T131251_N0510_R138_T23KMV_20240704T180750,1720099049631,6.409682290367888,4,0.806836503316065
0.006207042780583918,0.009103662744856413,0.012032113697747288,0.004424507417954691,0.0031194368846011486,0.0023554931577600513,0.0024191551349968094,0.0019416903057211234,2024-07-09,grid_10_17,-18.782083297077314,-45.274696883720935,S2B_MSIL2A_20240709T131249_N0510_R138_T23KMV_20240709T151837,1720531048537,3.333453070188569,3,0.5228943453168071
0.004297183463481174,0.0054749300423612,0.011363662936761328,0.0032467608390746652,0.0024828171122335675,0.0006366197723675814,0.0008912676813146139,0.0005092958178940651,2024-07-14,grid_10_17,-18.782083297077314,-45.274696883720935,S2A_MSIL2A_20240714T131241_N0510_R138_T23KMV_20240714T180151,1720963048129,15.970947471424912,4,1.2033306812860003
0.006270704757820677,0.00993126844893427,0.012445916549786216,0.004774648292756861,0.0034695777594033186,0.001814366351247607,0.0021008452488130184,0.0013369015219719211,2024-07-19,grid_10_17,-18.782083297077314,-45.274696883720935,S2B_MSIL2A_20240719T131249_N0510_R138_T23KMV_20240719T170324,1721395049540,2.35553007209908,3,0.3720886530715238
0.006398028712294192,0.0070983104618985325,0.012414085561167836,0.0040425355545341424,0.002705634032562221,0.0007957747154594768,0.000954929658551372,0.0007957747154594768,2024-07-24,grid_10_17,-18.782083297077314,-45.274696883720935,S2A_MSIL2A_20240724T131241_N0511_R138_T23KMV_20240724T213752,1721827048306,13.060897753462395,4,1.115973029617065
0.006175211791965539,0.009453803619658583,0.012573240504259732,0.0036923946797319724,0.0029284509528908743,0.0012095775674984047,0.0016552114081557117,0.0007321127382227186,2024-07-29,grid_10_17,-18.782083297077314,-45.274696883720935,S2B_MSIL2A_20240729T131249_N0511_R138_T23KMV_20240729T161159,1722259047643,2.5922357499473216,3,0.41367449575002585
0.008817183847291002,0.008721690881435864,0.013082536322153799,0.0040425355545341424,0.0035014087480216977,0.0014960564650638162,0.0017507043740108488,0.001878028328484365,2024-08-03,grid_10_17,-18.782083297077314,-45.274696883720935,S2A_MSIL2A_20240803T131241_N0511_R138_T23KMV_20240803T195252,1722691048537,12.41305554634593,4,1.093878698789509
0.009740282517223996,0.01158647985708998,0.014419437844125717,0.006238873769202297,0.0052202821334141674,0.004169859509007658,0.004710986315520103,0.0035014087480216977,2024-08-18,grid_10_17,-18.782083297077314,-45.274696883720935,S2B_MSIL2A_20240818T131249_N0511_R138_T23KMV_20240818T144136,1723987048168,6.920954141115631,4,0.8401659715747523
0.0077667612228844935,0.007639437268410976,0.012859719401825145,0.004488169395191449,0.003724225668350351,0.0021008452488130184,0.0023873241463784303,0.0027692960097989794,2024-08-23,grid_10_17,-18.782083297077314,-45.274696883720935,S2A_MSIL2A_20240823T131241_N0511_R138_T23KMV_20240823T194758,1724419043498,22.22603009466258,4,1.3468618980589346
0.011236338982287812,0.013305353242482451,0.01674310001326739,0.00824422605216018,0.007066479473280153,0.005634084985453095,0.006175211791965539,0.005188451144795788,2024-08-28,grid_10_17,-18.782083297077314,-45.274696883720935,S2B_MSIL2A_20240828T131249_N0511_R138_T23KMV_20240828T142300,1724851048096,12.992831796045644,4,1.1137038161511859
0.014196620923797065,0.01333718423110083,0.016870423967740907,0.00923098669932993,0.00824422605216018,0.0068436625529515,0.006811831564333121,0.006111549814728782,2024-09-02,grid_10_17,-18.782083297077314,-45.274696883720935,S2A_MSIL2A_20240902T131241_N0511_R138_T23KMV_20240902T194346,1725283045872,19.809866711249345,4,1.2968815534404325
0.020053522829578813,0.02228169203286535,0.02358676256621889,0.016361128149846842,0.016138311229518188,0.01604281826366305,0.016074649252281432,0.014132958946560307,2024-09-07,grid_10_17,-18.782083297077314,-45.274696883720935,S2B_MSIL2A_20240907T131249_N0511_R138_T23KMV_20240907T151905,1725715048533,14.364212284359555,4,1.157281814808581
0.008021409131831525,0.008053240120449905,0.013432677196955968,0.0036923946797319724,0.002832957987035737,0.0007639437268410977,0.0015597184423005743,0.0013050705333535419,2024-09-12,grid_10_17,-18.782083297077314,-45.274696883720935,S2A_MSIL2A_20240912T131241_N0511_R138_T23KMV_20240912T161052,1726147043692,12.58640247770448,4,1.0999016151479524
0.01776169164905552,0.01951239602306637,0.021995213135299937,0.013814649060376516,0.013464508185574348,0.012477747538404594,0.012732395447351628,0.010504226244065093,2024-09-17,grid_10_17,-18.782083297077314,-45.274696883720935,S2B_MSIL2A_20240917T131239_N0511_R138_T23KMV_20240917T165011,1726579043134,16.794173249422208,4,1.225158629073693
0.020721973590564775,0.019958029863723678,0.02431887530444161,0.016615776058793875,0.01648845210432036,0.016201973206754944,0.016297466172610083,0.014801409707546266,2024-09-22,grid_10_17,-18.782083297077314,-45.274696883720935,S2A_MSIL2A_20240922T131241_N0511_R138_T23KMV_20240922T180200,1727011047557,31.709569497748145,4,1.5011903459053109
0.011809296777418635,0.014928733662019784,0.019639719977539886,0.010727043164393745,0.010058592403407786,0.008626197915580728,0.008817183847291002,0.007957747154594767,2024-09-27,grid_10_17,-18.782083297077314,-45.274696883720935,S2B_MSIL2A_20240927T131239_N0511_R138_T23KMV_20240927T150643,1727443046057,22.680774156303208,4,1.3556578741217788
0.015597184423005743,0.016297466172610083,0.022759156862141035,0.012573240504259732,0.011745634800181877,0.009421972631040205,0.009199155710711551,0.008689859892817486,2024-10-02,grid_10_17,-18.782083297077314,-45.274696883720935,S2A_MSIL2A_20241002T131241_N0511_R138_T23KMV_20241002T161551,1727875047753,32.206548639504405,4,1.5079441868771475
0.019385072068592853,0.021931551158063178,0.02498732606542757,0.016520283092938737,0.01578817035471602,0.013750987083139758,0.013878311037613274,0.011650141834326739,2024-10-07,grid_10_17,-18.782083297077314,-45.274696883720935,S2B_MSIL2A_20241007T131239_N0511_R138_T23KMV_20241007T151224,1728307045887,17.564113227845983,4,1.2446262281402871
0.00512478916755903,0.009867606471697512,0.01476957871892789,0.005602253996834716,0.004265352474862795,0.0017825353626292279,0.0027692960097989794,0.003183098861837907,2024-06-09,grid_10_20,-18.782083297077314,-45.22450562790698,S2B_MSIL2A_20240609T131249_N0510_R138_T23KMV_20240609T151752,1717939049186,5.363136981951377,4,0.7294188895876927
0.005315775099269305,0.008912676813146139,0.015310705525440333,0.005411268065124442,0.0034695777594033186,0.000477464829275686,0.00015915494309189535,0.0005092958178940651,2024-06-14,grid_10_20,-18.782083297077314,-45.22450562790698,S2A_MSIL2A_20240614T131251_N0510_R138_T23KMV_20240614T195152,1718371052068,5.4541213348426245,4,0.7367247952239593
0.006620845632622847,0.01263690248149649,0.01951239602306637,0.007989578143213147,0.004901972247230377,0.0006684507609859606,0.0010504226244065092,0.00028647889756541165,2024-06-19,grid_10_20,-18.782083297077314,-45.22450562790698,S2B_MSIL2A_20240619T131249_N0510_R138_T23KMV_20240619T152201,1718803048316,3.8418625243224467,4,0.5845418201830478
0.009963099437552648,0.013623663128666242,0.017538874728726866,0.010758874153012127,0.012573240504259732,0.014896902673401404,0.017252395831161456,0.019544227011684748,2024-06-24,grid_10_20,-18.782083297077314,-45.22450562790698,S2A_MSIL2A_20240624T131251_N0510_R138_T23KMV_20240624T181149,1719235049942,48.46862577131259,4,1.6854607063661151
